prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,512,8,3888,13.1961
16,512,8,4096,13.6221
16,512,8,5832,17.1774
16,512,8,8192,22.0107
16,512,8,8748,23.1494
16,512,8,13122,32.1073
16,512,8,16384,38.7879
16,512,16,16,5.3318
16,512,16,32,5.3973
16,512,16,64,5.5284
16,512,16,128,5.7905
16,512,16,256,6.3148
16,512,16,512,7.3634
16,512,16,768,8.4120
16,512,16,1024,9.4605
16,512,16,1152,9.9848
16,512,16,1728,12.3441
16,512,16,2048,13.6548
16,512,16,2592,15.8831
16,512,16,3888,21.1915
16,512,16,4096,22.0435
16,512,16,5832,29.1541
16,512,16,8192,38.8207
16,512,16,8748,41.0980
16,512,16,13122,59.0140
16,512,16,16384,72.3751
16,512,32,16,5.4628
16,512,32,32,5.5939
16,512,32,64,5.8561
16,512,32,128,6.3804
16,512,32,256,7.4289
16,512,32,512,9.5261
16,512,32,768,11.6232
16,512,32,1024,13.7204
16,512,32,1152,14.7690
16,512,32,1728,19.4876
16,512,32,2048,22.1090
16,512,32,2592,26.5654
16,512,32,3888,37.1823
16,512,32,4096,38.8862
16,512,32,5832,53.1075
16,512,32,8192,72.4406
16,512,32,8748,76.9954
16,512,32,13122,112.8272
16,512,32,16384,139.5495
16,512,64,16,5.7250
16,512,64,32,5.9871
16,512,64,64,6.5114
16,512,64,128,7.5600
16,512,64,256,9.6572
16,512,64,512,13.8515
16,512,64,768,18.0458
16,512,64,1024,22.2401
16,512,64,1152,24.3372
16,512,64,1728,33.7744
16,512,64,2048,39.0173
16,512,64,2592,47.9302
16,512,64,3888,69.1638
16,512,64,4096,72.5717
16,512,64,5832,101.0143
16,512,64,8192,139.6806
16,512,64,8748,148.7901
16,512,64,13122,220.4537
16,512,64,16384,273.8983
16,512,128,16,6.2493
16,512,128,32,6.7736
16,512,128,64,7.8221
16,512,128,128,9.9193
16,512,128,256,14.1136
16,512,128,512,22.5022
16,512,128,768,30.8908
16,512,128,1024,39.2794
16,512,128,1152,43.4737
16,512,128,1728,62.3481
16,512,128,2048,72.8339
16,512,128,2592,90.6596
16,512,128,3888,133.1270
16,512,128,4096,139.9427
16,512,128,5832,196.8280
16,512,128,8192,274.1604
16,512,128,8748,292.3795
16,512,128,13122,435.7067
16,512,128,16384,542.5959
16,768,0,0,5.2662
16,768,1,512,5.4014
16,768,1,768,5.4669
16,768,1,1152,5.5652
16,768,1,1728,5.7127
16,768,1,2592,5.9339
16,768,1,3888,6.2657
16,768,1,5832,6.7633
16,768,1,8748,7.5098
16,768,1,13122,8.6296
16,768,1,16384,9.4646
16,768,2,512,5.5366
16,768,2,768,5.6676
16,768,2,1152,5.8643
16,768,2,1728,6.1592
16,768,2,2592,6.6015
16,768,2,3888,7.2651
16,768,2,5832,8.2604
16,768,2,8748,9.7534
16,768,2,13122,11.9929
16,768,2,16384,13.6630
16,768,4,512,5.8069
16,768,4,768,6.0691
16,768,4,1152,6.4623
16,768,4,1728,7.0521
16,768,4,2592,7.9368
16,768,4,3888,9.2639
16,768,4,5832,11.2546
16,768,4,8748,14.2406
16,768,4,13122,18.7196
16,768,4,16384,22.0598
16,768,8,512,6.3476
16,768,8,768,6.8719
16,768,8,1152,7.6583
16,768,8,1728,8.8380
16,768,8,2592,10.6074
16,768,8,3888,13.2616
16,768,8,5832,17.2429
16,768,8,8748,23.2149
16,768,8,13122,32.1729
16,768,8,16384,38.8534
16,768,16,512,7.4289
16,768,16,768,8.4775
16,768,16,1152,10.0504
16,768,16,1728,12.4097
16,768,16,2592,15.9486
16,768,16,3888,21.2570
16,768,16,5832,29.2196
16,768,16,8748,41.1636
16,768,16,13122,59.0795
16,768,16,16384,72.4406
16,768,32,512,9.5916
16,768,32,768,11.6888
16,768,32,1152,14.8345
16,768,32,1728,19.5531
16,768,32,2592,26.6310
16,768,32,3888,37.2478
16,768,32,5832,53.1731
16,768,32,8748,77.0609
16,768,32,13122,112.8927
16,768,32,16384,139.6150
16,768,64,512,13.9170
16,768,64,768,18.1113
16,768,64,1152,24.4028
16,768,64,1728,33.8399
16,768,64,2592,47.9957
16,768,64,3888,69.2294
16,768,64,5832,101.0799
16,768,64,8748,148.8556
16,768,64,13122,220.5192
16,768,64,16384,273.9638
16,768,128,512,22.5677
16,768,128,768,30.9564
16,768,128,1152,43.5393
16,768,128,1728,62.4136
16,768,128,2592,90.7252
16,768,128,3888,133.1925
16,768,128,5832,196.8935
16,768,128,8748,292.4450
16,768,128,13122,435.7722
16,768,128,16384,542.6614
16,1024,0,0,5.3435
16,1024,1,16,5.3439
16,1024,1,32,5.3442
16,1024,1,64,5.3523
16,1024,1,128,5.3686
16,1024,1,256,5.4014
16,1024,1,512,5.4669
16,1024,1,1024,5.5980
16,1024,1,2048,5.8602
16,1024,1,4096,6.3844
16,1024,1,8192,7.4330
16,1024,1,16384,9.5302
16,1024,2,16,5.3482
16,1024,2,32,5.3564
16,1024,2,64,5.3727
16,1024,2,128,5.4055
16,1024,2,256,5.4710
